Sample	Top over-represented sequence	Sum of remaining over-represented sequences
qc | fastqc-novaseq | Plate_5_E9_22NG7YLT3_S600_L008_R1_001	3.3044336938993677	30.6873705253876
qc | fastqc-novaseq | Plate_5_E9_22NG7YLT3_S600_L008_R2_001	5.815561715980262	28.634197604681912
qc | fastqc-novaseq | Plate_5_F10_22NG7YLT3_S665_L008_R1_001	5.8126506196365115	26.56026995198371
qc | fastqc-novaseq | Plate_5_F10_22NG7YLT3_S665_L008_R2_001	5.572959047057019	28.3634160988507
qc | fastqc-novaseq | Plate_5_F11_22NG7YLT3_S729_L008_R1_001	7.933079773965661	26.917121988982508
qc | fastqc-novaseq | Plate_5_F11_22NG7YLT3_S729_L008_R2_001	7.523196194365597	30.32147438414618
qc | fastqc-novaseq | Plate_5_F12_22NG7YLT3_S793_L008_R1_001	5.635091761371172	30.24089491494594
qc | fastqc-novaseq | Plate_5_F12_22NG7YLT3_S793_L008_R2_001	5.892016021766563	29.896623984902863
qc | fastqc-novaseq | Plate_5_F1_22NG7YLT3_S38_L008_R1_001	2.305404683909695	28.89334088453891
qc | fastqc-novaseq | Plate_5_F1_22NG7YLT3_S38_L008_R2_001	5.755839917768369	25.731065643095754
qc | fastqc-novaseq | Plate_5_F2_22NG7YLT3_S110_L008_R1_001	4.487239754719149	35.199577966508926
qc | fastqc-novaseq | Plate_5_F2_22NG7YLT3_S110_L008_R2_001	6.307520344312471	33.45607822244507
qc | fastqc-novaseq | Plate_5_F3_22NG7YLT3_S182_L008_R1_001	4.908970384608996	29.408975669566342
qc | fastqc-novaseq | Plate_5_F3_22NG7YLT3_S182_L008_R2_001	4.633699606044179	29.0381226623501
qc | fastqc-novaseq | Plate_5_F4_22NG7YLT3_S254_L008_R1_001	4.291948851388261	31.035718271472966
qc | fastqc-novaseq | Plate_5_F4_22NG7YLT3_S254_L008_R2_001	7.678752885479503	27.81102972704685
qc | fastqc-novaseq | Plate_5_F5_22NG7YLT3_S326_L008_R1_001	4.830272771346675	30.63184515455909
qc | fastqc-novaseq | Plate_5_F5_22NG7YLT3_S326_L008_R2_001	5.204089443825433	30.042414087374155
qc | fastqc-novaseq | Plate_5_F6_22NG7YLT3_S398_L008_R1_001	5.622913479725691	31.727830386786046
qc | fastqc-novaseq | Plate_5_F6_22NG7YLT3_S398_L008_R2_001	5.957982961425625	32.51154962737699
qc | fastqc-novaseq | Plate_5_F7_22NG7YLT3_S470_L008_R1_001	4.670988479387348	7.166679906103611
qc | fastqc-novaseq | Plate_5_F7_22NG7YLT3_S470_L008_R2_001	4.356926009967569	7.935833629781599
qc | fastqc-novaseq | Plate_5_F8_22NG7YLT3_S537_L008_R1_001	6.077024100777884	24.201362504337443
qc | fastqc-novaseq | Plate_5_F8_22NG7YLT3_S537_L008_R2_001	5.716961905222054	24.159635259960748
qc | fastqc-novaseq | Plate_5_F9_22NG7YLT3_S601_L008_R1_001	3.6061726701439256	35.10509125616232
qc | fastqc-novaseq | Plate_5_F9_22NG7YLT3_S601_L008_R2_001	5.579716701643575	32.42870110651564
qc | fastqc-novaseq | Plate_5_G10_22NG7YLT3_S666_L008_R1_001	6.3166293147903705	29.35889909804137
qc | fastqc-novaseq | Plate_5_G10_22NG7YLT3_S666_L008_R2_001	5.801919378326398	29.87555500780011
qc | fastqc-novaseq | Plate_5_G11_22NG7YLT3_S730_L008_R1_001	7.146269157419933	29.181814535390412
qc | fastqc-novaseq | Plate_5_G11_22NG7YLT3_S730_L008_R2_001	6.5757855317038665	33.28477507010259
qc | fastqc-novaseq | Plate_5_G12_22NG7YLT3_S794_L008_R1_001	8.135622134555923	20.71286917581831
qc | fastqc-novaseq | Plate_5_G12_22NG7YLT3_S794_L008_R2_001	8.865763940718626	22.279773963109065
qc | fastqc-novaseq | Plate_5_G1_22NG7YLT3_S39_L008_R1_001	2.1765222051436073	33.42838465751489
qc | fastqc-novaseq | Plate_5_G1_22NG7YLT3_S39_L008_R2_001	5.460091988951903	29.09889695706201
qc | fastqc-novaseq | Plate_5_G2_22NG7YLT3_S111_L008_R1_001	5.07446048177932	35.61764216715286
qc | fastqc-novaseq | Plate_5_G2_22NG7YLT3_S111_L008_R2_001	6.585471103579407	33.36112771781881
qc | fastqc-novaseq | Plate_5_G3_22NG7YLT3_S183_L008_R1_001	6.024708727488754	37.41852531878837
qc | fastqc-novaseq | Plate_5_G3_22NG7YLT3_S183_L008_R2_001	5.470521017228119	35.851720708242794
qc | fastqc-novaseq | Plate_5_G4_22NG7YLT3_S255_L008_R1_001	4.174357028271782	35.27964167227272
qc | fastqc-novaseq | Plate_5_G4_22NG7YLT3_S255_L008_R2_001	7.973251916121874	30.10481890995232
qc | fastqc-novaseq | Plate_5_G5_22NG7YLT3_S327_L008_R1_001	5.417846733108192	39.21439915007693
qc | fastqc-novaseq | Plate_5_G5_22NG7YLT3_S327_L008_R2_001	5.618217198281438	35.14107126637989
qc | fastqc-novaseq | Plate_5_G6_22NG7YLT3_S399_L008_R1_001	6.104675804818127	25.501956369466058
qc | fastqc-novaseq | Plate_5_G6_22NG7YLT3_S399_L008_R2_001	6.321356178216261	24.77725941711939
qc | fastqc-novaseq | Plate_5_G7_22NG7YLT3_S471_L008_R1_001	6.72673521502514	31.318958958106247
qc | fastqc-novaseq | Plate_5_G7_22NG7YLT3_S471_L008_R2_001	6.065193864334654	30.48433655166005
qc | fastqc-novaseq | Plate_5_G8_22NG7YLT3_S538_L008_R1_001	7.093044433608093	22.52818593611385
qc | fastqc-novaseq | Plate_5_G8_22NG7YLT3_S538_L008_R2_001	6.460146055731483	21.928041407916147
qc | fastqc-novaseq | Plate_5_G9_22NG7YLT3_S602_L008_R1_001	3.9174369990810782	32.40401526262301
qc | fastqc-novaseq | Plate_5_G9_22NG7YLT3_S602_L008_R2_001	6.1555594773707885	29.287744259781043
qc | fastqc-novaseq | Plate_5_H10_22NG7YLT3_S667_L008_R1_001	6.879485714893904	39.768046631922154
qc | fastqc-novaseq | Plate_5_H10_22NG7YLT3_S667_L008_R2_001	6.533932670372907	39.552696839289446
qc | fastqc-novaseq | Plate_5_H11_22NG7YLT3_S731_L008_R1_001	6.4676053413373165	37.63004702812012
qc | fastqc-novaseq | Plate_5_H11_22NG7YLT3_S731_L008_R2_001	6.0508885317929435	37.68620705115045
qc | fastqc-novaseq | Plate_5_H12_22NG7YLT3_S795_L008_R1_001	7.48049924662004	29.11104581438496
qc | fastqc-novaseq | Plate_5_H12_22NG7YLT3_S795_L008_R2_001	7.51791199292062	30.32977883771068
qc | fastqc-novaseq | Plate_5_H1_22NG7YLT3_S40_L008_R1_001	2.4822532930182137	30.65527307398435
qc | fastqc-novaseq | Plate_5_H1_22NG7YLT3_S40_L008_R2_001	6.627995062921626	26.758670907155498
qc | fastqc-novaseq | Plate_5_H2_22NG7YLT3_S112_L008_R1_001	5.271765878017454	35.12459937340198
qc | fastqc-novaseq | Plate_5_H2_22NG7YLT3_S112_L008_R2_001	6.955898063788157	33.575509861116096
qc | fastqc-novaseq | Plate_5_H3_22NG7YLT3_S184_L008_R1_001	5.607452455152411	38.119447818713134
qc | fastqc-novaseq | Plate_5_H3_22NG7YLT3_S184_L008_R2_001	5.249499681115436	37.32902806830987
qc | fastqc-novaseq | Plate_5_H4_22NG7YLT3_S256_L008_R1_001	4.220544534575536	39.77726019329101
qc | fastqc-novaseq | Plate_5_H4_22NG7YLT3_S256_L008_R2_001	8.364789976708698	34.63175648542282
qc | fastqc-novaseq | Plate_5_H5_22NG7YLT3_S328_L008_R1_001	3.3129340604173483	31.758233047635095
qc | fastqc-novaseq | Plate_5_H5_22NG7YLT3_S328_L008_R2_001	4.987286869602508	35.715258398694345
qc | fastqc-novaseq | Plate_5_H6_22NG7YLT3_S400_L008_R1_001	6.525567850549943	27.614520376593315
qc | fastqc-novaseq | Plate_5_H6_22NG7YLT3_S400_L008_R2_001	6.944593778063152	28.900068298046016
qc | fastqc-novaseq | Plate_5_H7_22NG7YLT3_S472_L008_R1_001	4.289244528124265	33.73146622734759
qc | fastqc-novaseq | Plate_5_H7_22NG7YLT3_S472_L008_R2_001	4.0009413979759945	35.15533066603905
qc | fastqc-novaseq | Plate_5_H8_22NG7YLT3_S539_L008_R1_001	7.527370056056884	35.085939557456975
qc | fastqc-novaseq | Plate_5_H8_22NG7YLT3_S539_L008_R2_001	7.042448444327398	34.04595804601718
qc | fastqc-novaseq | Plate_5_H9_22NG7YLT3_S603_L008_R1_001	3.5570756884165755	40.93251114721721
qc | fastqc-novaseq | Plate_5_H9_22NG7YLT3_S603_L008_R2_001	7.239310025542222	38.90902497715986
qc | fastqc-novaseq | Plate_6_A10_22NG7YLT3_S668_L008_R1_001	6.540360950197856	23.11218847722762
qc | fastqc-novaseq | Plate_6_A10_22NG7YLT3_S668_L008_R2_001	6.0909430452518185	26.994368239507267
qc | fastqc-novaseq | Plate_6_A11_22NG7YLT3_S732_L008_R1_001	6.500248907050321	13.761964643402319
qc | fastqc-novaseq | Plate_6_A11_22NG7YLT3_S732_L008_R2_001	6.081707573144462	13.965219073593921
qc | fastqc-novaseq | Plate_6_A1_22NG7YLT3_S41_L008_R1_001	1.9131811584641774	20.569996041694143
qc | fastqc-novaseq | Plate_6_A1_22NG7YLT3_S41_L008_R2_001	3.5756696134054624	19.171394643092754
qc | fastqc-novaseq | Plate_6_A2_22NG7YLT3_S113_L008_R1_001	2.700309871624613	19.47764497565295
qc | fastqc-novaseq | Plate_6_A2_22NG7YLT3_S113_L008_R2_001	3.51925630810093	20.56219566179726
qc | fastqc-novaseq | Plate_6_A3_22NG7YLT3_S185_L008_R1_001	2.434319309204483	8.69924673893074
qc | fastqc-novaseq | Plate_6_A3_22NG7YLT3_S185_L008_R2_001	2.149549880580562	9.590299467205593
qc | fastqc-novaseq | Plate_6_A4_22NG7YLT3_S257_L008_R1_001	3.265869365225391	21.205151793928227
qc | fastqc-novaseq | Plate_6_A4_22NG7YLT3_S257_L008_R2_001	5.105795768169273	18.35326586936521
qc | fastqc-novaseq | Plate_6_A5_22NG7YLT3_S329_L008_R1_001	2.0790523389338813	11.084249969781215
qc | fastqc-novaseq | Plate_6_A5_22NG7YLT3_S329_L008_R2_001	2.1999274749184092	12.38970143841411
qc | fastqc-novaseq | Plate_6_A6_22NG7YLT3_S401_L008_R1_001	2.829343233900909	11.855076174625527
qc | fastqc-novaseq | Plate_6_A6_22NG7YLT3_S401_L008_R2_001	2.7909358596850598	14.51798745359109
qc | fastqc-novaseq | Plate_6_A7_22NG7YLT3_S473_L008_R1_001	5.313736574335783	15.418315432447711
qc | fastqc-novaseq | Plate_6_A7_22NG7YLT3_S473_L008_R2_001	4.819106840022612	20.195025438100608
qc | fastqc-novaseq | Plate_6_A8_22NG7YLT3_S540_L008_R1_001	7.204571466762462	21.630088806088615
qc | fastqc-novaseq | Plate_6_A8_22NG7YLT3_S540_L008_R2_001	6.587857876841076	24.731033676137642
qc | fastqc-novaseq | Plate_6_A9_22NG7YLT3_S604_L008_R1_001	3.9491054650358985	23.885418668317076
qc | fastqc-novaseq | Plate_6_A9_22NG7YLT3_S604_L008_R2_001	6.514794951972869	24.271232883549494
qc | fastqc-novaseq | Plate_6_B10_22NG7YLT3_S669_L008_R1_001	6.885169284278028	11.67132221074942
qc | fastqc-novaseq | Plate_6_B10_22NG7YLT3_S669_L008_R2_001	6.462800934731808	12.002173794902445
qc | fastqc-novaseq | Plate_6_B11_22NG7YLT3_S733_L008_R1_001	8.036076353435135	20.450268160351364
qc | fastqc-novaseq | Plate_6_B11_22NG7YLT3_S733_L008_R2_001	7.456015394352031	24.551315777616495
qc | fastqc-novaseq | Plate_6_B1_22NG7YLT3_S42_L008_R1_001	1.153885428367201	14.826917185744922
qc | fastqc-novaseq | Plate_6_B1_22NG7YLT3_S42_L008_R2_001	3.0225671397937304	14.612478300827119
qc | fastqc-novaseq | Plate_6_B2_22NG7YLT3_S114_L008_R1_001	3.7296564195298374	21.925858951175417
qc | fastqc-novaseq | Plate_6_B2_22NG7YLT3_S114_L008_R2_001	4.452983725135624	24.706148282097644
qc | fastqc-novaseq | Plate_6_B3_22NG7YLT3_S186_L008_R1_001	5.357456525557702	23.25663095028983
qc | fastqc-novaseq | Plate_6_B3_22NG7YLT3_S186_L008_R2_001	4.67240470753557	25.645529597751633
qc | fastqc-novaseq | Plate_6_B4_22NG7YLT3_S258_L008_R1_001	3.3610408384531985	22.949042284062187
qc | fastqc-novaseq | Plate_6_B4_22NG7YLT3_S258_L008_R2_001	7.0473436935309	23.09360318033975
qc | fastqc-novaseq | Plate_6_B5_22NG7YLT3_S330_L008_R1_001	4.399800763739001	20.073053295699857
qc | fastqc-novaseq | Plate_6_B5_22NG7YLT3_S330_L008_R2_001	4.433006807238918	24.024572472189973
qc | fastqc-novaseq | Plate_6_B6_22NG7YLT3_S402_L008_R1_001	3.040712468193384	12.900763358778626
qc | fastqc-novaseq | Plate_6_B6_22NG7YLT3_S402_L008_R2_001	3.040712468193384	17.239185750636103
qc | fastqc-novaseq | Plate_6_B7_22NG7YLT3_S474_L008_R1_001	3.6549836673435157	11.77716959477355
qc | fastqc-novaseq | Plate_6_B7_22NG7YLT3_S474_L008_R2_001	3.372472852476384	17.568641299549746
qc | fastqc-novaseq | Plate_6_B8_22NG7YLT3_S541_L008_R1_001	6.960481212379656	19.77005461612898
qc | fastqc-novaseq | Plate_6_B8_22NG7YLT3_S541_L008_R2_001	6.431336209017402	26.05623985173279
qc | fastqc-novaseq | Plate_6_B9_22NG7YLT3_S605_L008_R1_001	4.291690948976353	23.31310202360479
qc | fastqc-novaseq | Plate_6_B9_22NG7YLT3_S605_L008_R2_001	7.19874537451613	25.455630889940714
qc | fastqc-novaseq | Plate_6_C10_22NG7YLT3_S670_L008_R1_001	7.711991935171833	16.111355700543058
qc | fastqc-novaseq | Plate_6_C10_22NG7YLT3_S670_L008_R2_001	7.221116631512019	21.228735969949316
qc | fastqc-novaseq | Plate_6_C11_22NG7YLT3_S734_L008_R1_001	7.46554107284264	16.942229514470604
qc | fastqc-novaseq | Plate_6_C11_22NG7YLT3_S734_L008_R2_001	6.956418185112277	19.071751517088497
qc | fastqc-novaseq | Plate_6_C1_22NG7YLT3_S43_L008_R1_001	1.4200763291026894	17.999467471376583
qc | fastqc-novaseq | Plate_6_C1_22NG7YLT3_S43_L008_R2_001	3.4880624833584806	18.159226058400645
qc | fastqc-novaseq | Plate_6_C2_22NG7YLT3_S115_L008_R1_001	3.4227193100660287	17.100121277455862
qc | fastqc-novaseq | Plate_6_C2_22NG7YLT3_S115_L008_R2_001	4.285136774019674	18.744104568117493
qc | fastqc-novaseq | Plate_6_C3_22NG7YLT3_S187_L008_R1_001	5.349106339205349	21.87218721872187
qc | fastqc-novaseq | Plate_6_C3_22NG7YLT3_S187_L008_R2_001	5.0405040504050405	24.032403240324037
qc | fastqc-novaseq | Plate_6_C4_22NG7YLT3_S259_L008_R1_001	3.191903464383029	23.316465550798
qc | fastqc-novaseq | Plate_6_C4_22NG7YLT3_S259_L008_R2_001	5.254963020630596	19.774231218372925
qc | fastqc-novaseq | Plate_6_C5_22NG7YLT3_S331_L008_R1_001	3.5263761467889907	13.780581039755369
qc | fastqc-novaseq | Plate_6_C5_22NG7YLT3_S331_L008_R2_001	3.5359327217125385	15.701452599388386
qc | fastqc-novaseq | Plate_6_C6_22NG7YLT3_S403_L008_R1_001	2.520478890989288	8.415598963803124
qc | fastqc-novaseq | Plate_6_C6_22NG7YLT3_S403_L008_R2_001	2.58349086326402	9.766855702583495
qc | fastqc-novaseq | Plate_6_C7_22NG7YLT3_S475_L008_R1_001	5.2408973887458625	17.294961382861345
qc | fastqc-novaseq | Plate_6_C7_22NG7YLT3_S475_L008_R2_001	4.661640308937109	21.56123574843692
qc | fastqc-novaseq | Plate_6_C8_22NG7YLT3_S542_L008_R1_001	8.472095296370759	17.926556949753262
qc | fastqc-novaseq | Plate_6_C8_22NG7YLT3_S542_L008_R2_001	7.751439008044671	20.593085874278508
qc | fastqc-novaseq | Plate_6_C9_22NG7YLT3_S606_L008_R1_001	4.741513558784039	20.5654348989108
qc | fastqc-novaseq | Plate_6_C9_22NG7YLT3_S606_L008_R2_001	7.73268697441736	19.58710421568877
qc | fastqc-novaseq | Plate_6_D10_22NG7YLT3_S671_L008_R1_001	5.800315027995852	14.734015230335055
qc | fastqc-novaseq | Plate_6_D10_22NG7YLT3_S671_L008_R2_001	5.486879806409664	14.537136954126389
qc | fastqc-novaseq | Plate_6_D11_22NG7YLT3_S735_L008_R1_001	7.364003138478395	17.62357758680723
qc | fastqc-novaseq | Plate_6_D11_22NG7YLT3_S735_L008_R2_001	6.915887850467289	19.078234466621165
qc | fastqc-novaseq | Plate_6_D1_22NG7YLT3_S44_L008_R1_001	1.6465795280937021	22.52588694618911
qc | fastqc-novaseq | Plate_6_D1_22NG7YLT3_S44_L008_R2_001	3.734510269903242	22.42403666610084
qc | fastqc-novaseq | Plate_6_D2_22NG7YLT3_S116_L008_R1_001	3.577198246018925	16.085852757904455
qc | fastqc-novaseq | Plate_6_D2_22NG7YLT3_S116_L008_R2_001	4.315716593584122	19.84768059081469
qc | fastqc-novaseq | Plate_6_D3_22NG7YLT3_S188_L008_R1_001	5.169300225733634	22.776523702031575
qc | fastqc-novaseq | Plate_6_D3_22NG7YLT3_S188_L008_R2_001	4.785553047404063	25.778781038374717
qc | fastqc-novaseq | Plate_6_D4_22NG7YLT3_S260_L008_R1_001	2.867965367965368	24.729437229437327
qc | fastqc-novaseq | Plate_6_D4_22NG7YLT3_S260_L008_R2_001	5.303030303030303	24.080086580086657
qc | fastqc-novaseq | Plate_6_D5_22NG7YLT3_S332_L008_R1_001	3.5549912712267893	16.63228059038246
qc | fastqc-novaseq | Plate_6_D5_22NG7YLT3_S332_L008_R2_001	3.523250277733693	19.10807808284398
qc | fastqc-novaseq | Plate_6_D6_22NG7YLT3_S404_L008_R1_001	3.349367539640121	17.316942811330875
qc | fastqc-novaseq | Plate_6_D6_22NG7YLT3_S404_L008_R2_001	3.937288437555674	20.131836807411382
qc | fastqc-novaseq | Plate_6_D7_22NG7YLT3_S476_L008_R1_001	3.910485638481947	15.89572038297381
qc | fastqc-novaseq | Plate_6_D7_22NG7YLT3_S476_L008_R2_001	3.5528896066443645	21.58265082477794
qc | fastqc-novaseq | Plate_6_D8_22NG7YLT3_S543_L008_R1_001	6.580435509820476	13.38228969208468
qc | fastqc-novaseq | Plate_6_D8_22NG7YLT3_S543_L008_R2_001	6.195899772209567	16.500310623317446
qc | fastqc-novaseq | Plate_6_D9_22NG7YLT3_S607_L008_R1_001	2.634651875638593	18.741789519778145
qc | fastqc-novaseq | Plate_6_D9_22NG7YLT3_S607_L008_R2_001	4.6416581520945845	23.624288425047453
qc | fastqc-novaseq | Plate_6_E10_22NG7YLT3_S672_L008_R1_001	7.132002696639147	15.806353127106746
qc | fastqc-novaseq | Plate_6_E10_22NG7YLT3_S672_L008_R2_001	6.817786213984947	17.771846645226162
qc | fastqc-novaseq | Plate_6_E11_22NG7YLT3_S736_L008_R1_001	6.936330768133875	21.925900541405817
qc | fastqc-novaseq | Plate_6_E11_22NG7YLT3_S736_L008_R2_001	6.590879818948743	25.75311526837998
qc | fastqc-novaseq | Plate_6_E1_22NG7YLT3_S45_L008_R1_001	1.879474940334129	24.6519490851233
qc | fastqc-novaseq | Plate_6_E1_22NG7YLT3_S45_L008_R2_001	4.4749403341288785	23.866348448687354
qc | fastqc-novaseq | Plate_6_E2_22NG7YLT3_S117_L008_R1_001	3.316749585406302	22.071460877431026
qc | fastqc-novaseq | Plate_6_E2_22NG7YLT3_S117_L008_R2_001	4.025327905924921	24.498718528569274
qc | fastqc-novaseq | Plate_6_E3_22NG7YLT3_S189_L008_R1_001	4.644900706832717	21.799618534724566
qc | fastqc-novaseq | Plate_6_E3_22NG7YLT3_S189_L008_R2_001	4.196118029844048	25.894760462246158
qc | fastqc-novaseq | Plate_6_E4_22NG7YLT3_S261_L008_R1_001	3.7655417406749554	24.795737122557725
qc | fastqc-novaseq | Plate_6_E4_22NG7YLT3_S261_L008_R2_001	5.754884547069271	23.552397868561282
qc | fastqc-novaseq | Plate_6_E5_22NG7YLT3_S333_L008_R1_001	4.3478260869565215	20.12725344644752
qc | fastqc-novaseq | Plate_6_E5_22NG7YLT3_S333_L008_R2_001	4.337221633085896	22.73594909862143
qc | fastqc-novaseq | Plate_6_E6_22NG7YLT3_S405_L008_R1_001	1.568494148497062	5.234788520371004
qc | fastqc-novaseq | Plate_6_E6_22NG7YLT3_S405_L008_R2_001	1.6170543388530083	7.580245714563204
qc | fastqc-novaseq | Plate_6_E7_22NG7YLT3_S477_L008_R1_001	4.616060961313013	16.310082063305984
qc | fastqc-novaseq | Plate_6_E7_22NG7YLT3_S477_L008_R2_001	4.235052754982415	23.717760844079695
qc | fastqc-novaseq | Plate_6_E8_22NG7YLT3_S544_L008_R1_001	7.2891558620106185	22.67192622517399
qc | fastqc-novaseq | Plate_6_E8_22NG7YLT3_S544_L008_R2_001	6.919308784026736	30.087269189280665
qc | fastqc-novaseq | Plate_6_E9_22NG7YLT3_S608_L008_R1_001	4.4486340764549475	20.57013103361386
qc | fastqc-novaseq | Plate_6_E9_22NG7YLT3_S608_L008_R2_001	7.450887531225595	25.179104716496013
qc | fastqc-novaseq | Plate_6_F10_22NG7YLT3_S673_L008_R1_001	5.958805348077618	16.730564803867573
qc | fastqc-novaseq | Plate_6_F10_22NG7YLT3_S673_L008_R2_001	5.669193823959697	24.512852717366528
qc | fastqc-novaseq | Plate_6_F11_22NG7YLT3_S737_L008_R1_001	6.715359003306647	16.98860152323534
qc | fastqc-novaseq | Plate_6_F11_22NG7YLT3_S737_L008_R2_001	6.3889350533246985	22.263706539367433
qc | fastqc-novaseq | Plate_6_F1_22NG7YLT3_S46_L008_R1_001	1.021993784365288	12.4073631365049
qc | fastqc-novaseq | Plate_6_F1_22NG7YLT3_S46_L008_R2_001	2.3547693043270383	13.267989481233563
qc | fastqc-novaseq | Plate_6_F2_22NG7YLT3_S118_L008_R1_001	1.6849467493244317	9.728183118741061
qc | fastqc-novaseq | Plate_6_F2_22NG7YLT3_S118_L008_R2_001	2.1379748847560007	11.492608488316641
qc | fastqc-novaseq | Plate_6_F3_22NG7YLT3_S190_L008_R1_001	4.476103869859553	20.602202687683153
qc | fastqc-novaseq | Plate_6_F3_22NG7YLT3_S190_L008_R2_001	4.00121248863292	24.25987673032233
qc | fastqc-novaseq | Plate_6_F4_22NG7YLT3_S262_L008_R1_001	2.8993911278631486	21.10756741084371
qc | fastqc-novaseq | Plate_6_F4_22NG7YLT3_S262_L008_R2_001	5.508843142939983	20.87561612061465
qc | fastqc-novaseq | Plate_6_F5_22NG7YLT3_S334_L008_R1_001	2.19621441988152	12.129750036121948
qc | fastqc-novaseq | Plate_6_F5_22NG7YLT3_S334_L008_R2_001	2.4562924432885422	14.282618118768962
qc | fastqc-novaseq | Plate_6_F6_22NG7YLT3_S406_L008_R1_001	0.8516743490338532	2.2497634237919355
qc | fastqc-novaseq | Plate_6_F6_22NG7YLT3_S406_L008_R2_001	1.0623034891174945	3.8432186574681757
qc | fastqc-novaseq | Plate_6_F7_22NG7YLT3_S478_L008_R1_001	4.15770111751232	15.457763587145145
qc | fastqc-novaseq | Plate_6_F7_22NG7YLT3_S478_L008_R2_001	3.720413687790657	22.780592767404723
qc | fastqc-novaseq | Plate_6_F8_22NG7YLT3_S545_L008_R1_001	6.915257031085736	18.87181389110932
qc | fastqc-novaseq | Plate_6_F8_22NG7YLT3_S545_L008_R2_001	6.734782468212079	23.635658664254088
qc | fastqc-novaseq | Plate_6_F9_22NG7YLT3_S609_L008_R1_001	3.418362003272093	19.12824956160324
qc | fastqc-novaseq | Plate_6_F9_22NG7YLT3_S609_L008_R2_001	5.727508793380431	25.652768753383818
qc | fastqc-novaseq | Plate_6_G10_22NG7YLT3_S674_L008_R1_001	6.109333155917793	29.02485081860897
qc | fastqc-novaseq | Plate_6_G10_22NG7YLT3_S674_L008_R2_001	5.8351888387386	31.65487039856941
qc | fastqc-novaseq | Plate_6_G11_22NG7YLT3_S738_L008_R1_001	6.7255207399953125	23.28823699700859
qc | fastqc-novaseq | Plate_6_G11_22NG7YLT3_S738_L008_R2_001	6.374987937855833	27.37817234391585
qc | fastqc-novaseq | Plate_6_G1_22NG7YLT3_S47_L008_R1_001	1.3835001021033286	11.251786808249944
qc | fastqc-novaseq | Plate_6_G1_22NG7YLT3_S47_L008_R2_001	1.9144374106595876	10.919950990402292
qc | fastqc-novaseq | Plate_6_G2_22NG7YLT3_S119_L008_R1_001	3.316533896927329	22.614209071695658
qc | fastqc-novaseq | Plate_6_G2_22NG7YLT3_S119_L008_R2_001	4.942285807185823	26.288408388879844
qc | fastqc-novaseq | Plate_6_G3_22NG7YLT3_S191_L008_R1_001	3.1384145759801587	16.979872173995993
qc | fastqc-novaseq | Plate_6_G3_22NG7YLT3_S191_L008_R2_001	3.119336067919489	19.393303443670703
qc | fastqc-novaseq | Plate_6_G4_22NG7YLT3_S263_L008_R1_001	1.755669348939283	13.801511826383798
qc | fastqc-novaseq | Plate_6_G4_22NG7YLT3_S263_L008_R2_001	3.7064130699829314	14.874420872957804
qc | fastqc-novaseq | Plate_6_G5_22NG7YLT3_S335_L008_R1_001	2.0801133436373003	9.325090159711484
qc | fastqc-novaseq | Plate_6_G5_22NG7YLT3_S335_L008_R2_001	2.0801133436373003	10.902885110767643
qc | fastqc-novaseq | Plate_6_G6_22NG7YLT3_S407_L008_R1_001	2.947598253275109	15.917030567685595
qc | fastqc-novaseq | Plate_6_G6_22NG7YLT3_S407_L008_R2_001	2.980349344978166	18.74454148471614
qc | fastqc-novaseq | Plate_6_G7_22NG7YLT3_S479_L008_R1_001	4.189406099518459	17.263242375601962
qc | fastqc-novaseq | Plate_6_G7_22NG7YLT3_S479_L008_R2_001	3.7640449438202244	23.306581059390084
qc | fastqc-novaseq | Plate_6_G8_22NG7YLT3_S546_L008_R1_001	6.301285395816534	28.034672484940465
qc | fastqc-novaseq | Plate_6_G8_22NG7YLT3_S546_L008_R2_001	5.876357728975952	30.88121946592041
qc | fastqc-novaseq | Plate_6_G9_22NG7YLT3_S610_L008_R1_001	3.765335929892892	22.679270799523966
qc | fastqc-novaseq | Plate_6_G9_22NG7YLT3_S610_L008_R2_001	6.232229795520935	22.65622633344153
qc | fastqc-novaseq | Plate_6_H10_22NG7YLT3_S675_L008_R1_001	5.8447687635324765	26.9685040383199
qc | fastqc-novaseq | Plate_6_H10_22NG7YLT3_S675_L008_R2_001	5.530411304928279	36.99984199780649
qc | fastqc-novaseq | Plate_6_H11_22NG7YLT3_S739_L008_R1_001	5.497319286514602	27.18307591749226
qc | fastqc-novaseq | Plate_6_H11_22NG7YLT3_S739_L008_R2_001	5.192138172871078	33.743178284168096
qc | fastqc-novaseq | Plate_6_H1_22NG7YLT3_S48_L008_R1_001	1.4196827622469548	26.781176058189438
qc | fastqc-novaseq | Plate_6_H1_22NG7YLT3_S48_L008_R2_001	3.9961440715099465	26.982735956533148
qc | fastqc-novaseq | Plate_6_H2_22NG7YLT3_S120_L008_R1_001	3.0135823429541597	22.410865874363317
qc | fastqc-novaseq | Plate_6_H2_22NG7YLT3_S120_L008_R2_001	3.7351443123938877	26.499717034521783
qc | fastqc-novaseq | Plate_6_H3_22NG7YLT3_S192_L008_R1_001	3.3653147259776133	17.06643407472016
qc | fastqc-novaseq | Plate_6_H3_22NG7YLT3_S192_L008_R2_001	3.0309638028783255	20.998691670300914
qc | fastqc-novaseq | Plate_6_H4_22NG7YLT3_S264_L008_R1_001	2.7036048064085447	23.731642189586083
